Index,Random Seed,#,Property,Actual,Predicted,Uncertainty,K_fold
14397,1,5158.0,Electrical Conductivity (S/cm),251.0,691.00390625,24.464767456054688,5
14398,1,5159.0,Electrical Conductivity (S/cm),250.0,732.9916381835938,24.624834060668945,5
14399,1,5160.0,Electrical Conductivity (S/cm),274.0,848.21484375,33.59282302856445,5
14400,1,5161.0,Electrical Conductivity (S/cm),263.5,906.5547485351562,33.0036506652832,5
14401,1,5162.0,Electrical Conductivity (S/cm),255.0,764.10302734375,27.678911209106445,5
14402,1,5163.0,Electrical Conductivity (S/cm),855.0,327.6991271972656,9.592727661132812,1
14403,1,5164.0,Electrical Conductivity (S/cm),776.0,334.9658203125,8.840880393981934,1
14404,1,5165.0,Electrical Conductivity (S/cm),710.0,344.7872009277344,9.174702644348145,1
14405,1,5166.0,Electrical Conductivity (S/cm),550.0,313.75982666015625,8.275763511657715,1
14406,1,5167.0,Electrical Conductivity (S/cm),508.25,293.0292053222656,8.331905364990234,1
14407,1,5168.0,Electrical Conductivity (S/cm),478.0,313.916015625,9.547800064086914,1
14408,1,5169.0,Electrical Conductivity (S/cm),455.0,312.3680725097656,8.456950187683105,1
14409,1,5170.0,Electrical Conductivity (S/cm),1503.0,465.1926574707031,10.21728801727295,3
14410,1,5171.0,Electrical Conductivity (S/cm),1430.0,389.4901123046875,9.1384859085083,3
14411,1,5172.0,Electrical Conductivity (S/cm),1361.9000244140625,405.6184997558594,7.576402187347412,3
14412,1,5173.0,Electrical Conductivity (S/cm),1288.2900390625,344.4028015136719,6.2806267738342285,3
14413,1,5174.0,Electrical Conductivity (S/cm),1233.0,317.18548583984375,6.080430030822754,3
14414,1,5175.0,Electrical Conductivity (S/cm),1153.199951171875,316.7082824707031,5.49883508682251,3
14415,1,5176.0,Electrical Conductivity (S/cm),1100.0,305.45721435546875,5.919744968414307,3
14416,1,5177.0,Electrical Conductivity (S/cm),1037.0,249.04815673828125,5.656230926513672,3
14417,1,5178.0,Electrical Conductivity (S/cm),1000.0,276.3589782714844,5.324679374694824,3
14418,1,5179.0,Electrical Conductivity (S/cm),802.260009765625,876.761962890625,51.43414306640625,4
14419,1,5180.0,Electrical Conductivity (S/cm),743.0,864.8740234375,41.528812408447266,4
14420,1,5181.0,Electrical Conductivity (S/cm),696.0,836.22607421875,37.57614517211914,4
14421,1,5182.0,Electrical Conductivity (S/cm),651.0,661.1898193359375,27.117027282714844,4
14422,1,5183.0,Electrical Conductivity (S/cm),612.0999755859375,682.1881103515625,27.261001586914062,4
14423,1,5184.0,Electrical Conductivity (S/cm),574.5,674.066650390625,25.476654052734375,4
14424,1,5185.0,Electrical Conductivity (S/cm),538.0,542.0407104492188,24.21763038635254,4
14425,1,5186.0,Electrical Conductivity (S/cm),507.1000061035156,533.205322265625,21.032764434814453,4
14426,1,5187.0,Electrical Conductivity (S/cm),492.0,518.0546875,20.01199531555176,4
14427,1,5188.0,Electrical Conductivity (S/cm),699.0,731.34326171875,39.10295867919922,2
14428,1,5189.0,Electrical Conductivity (S/cm),657.0,740.47900390625,32.64657974243164,2
14429,1,5190.0,Electrical Conductivity (S/cm),609.4400024414062,711.5252075195312,35.465023040771484,2
14430,1,5191.0,Electrical Conductivity (S/cm),568.0,553.4050903320312,24.22212028503418,2
14431,1,5192.0,Electrical Conductivity (S/cm),527.7999877929688,517.1373291015625,19.985427856445312,2
14432,1,5193.0,Electrical Conductivity (S/cm),493.05999755859375,502.4019775390625,18.112585067749023,2
14433,1,5194.0,Electrical Conductivity (S/cm),416.0,410.987060546875,13.61804485321045,2
14434,1,5195.0,Electrical Conductivity (S/cm),462.5400085449219,484.2237548828125,18.573028564453125,2
14435,1,5196.0,Electrical Conductivity (S/cm),435.0,396.69580078125,13.90231227874756,2
14436,1,5197.0,Electrical Conductivity (S/cm),1070.0,490.7999267578125,23.5970401763916,1
14437,1,5198.0,Electrical Conductivity (S/cm),1000.0,463.19476318359375,18.068723678588867,1
14438,1,5199.0,Electrical Conductivity (S/cm),946.0,419.56878662109375,14.604790687561035,1
14439,1,5200.0,Electrical Conductivity (S/cm),887.0,392.3220520019531,14.409579277038574,1
14440,1,5201.0,Electrical Conductivity (S/cm),840.0,340.6980285644531,12.615614891052246,1
14441,1,5202.0,Electrical Conductivity (S/cm),784.0,312.256591796875,11.91225814819336,1
14442,1,5203.0,Electrical Conductivity (S/cm),728.0,319.78118896484375,11.489994049072266,1
14443,1,5204.0,Electrical Conductivity (S/cm),657.0,307.0878601074219,11.370172500610352,1
14444,1,5205.0,Electrical Conductivity (S/cm),685.5,323.2820129394531,11.601712226867676,1
14445,1,5206.0,Electrical Conductivity (S/cm),692.2999877929688,827.6446533203125,126.95401000976562,5
14446,1,5207.0,Electrical Conductivity (S/cm),381.489990234375,0.966796875,12.261985778808594,5
14447,1,5208.0,Electrical Conductivity (S/cm),193.17999267578125,-14.82781982421875,10.065403938293455,5
14448,1,5209.0,Electrical Conductivity (S/cm),65.0,-10.62640380859375,6.906931400299072,5
14449,1,5210.0,Electrical Conductivity (S/cm),57.0,37.91387939453125,6.596877574920654,5
14450,1,5211.0,Electrical Conductivity (S/cm),1027.239990234375,1055.5015869140625,76.21920776367188,2
14451,1,5212.0,Electrical Conductivity (S/cm),544.8699951171875,368.8878173828125,51.9081916809082,2
14452,1,5213.0,Electrical Conductivity (S/cm),230.0,168.33786010742188,20.19297981262207,2
14453,1,5215.0,Electrical Conductivity (S/cm),81.5,61.0352783203125,10.521498680114746,2
14454,1,5216.0,Electrical Conductivity (S/cm),1280.8399658203125,1018.81005859375,131.05455017089844,4
14455,1,5217.0,Electrical Conductivity (S/cm),733.5,591.1915893554688,84.60643005371094,4
14456,1,5218.0,Electrical Conductivity (S/cm),316.5,268.95672607421875,23.35519218444824,4
14457,1,5219.0,Electrical Conductivity (S/cm),122.0,100.06768798828124,10.63726806640625,4
14458,1,5220.0,Electrical Conductivity (S/cm),75.0,182.9364318847656,13.667299270629885,4
14459,1,5221.0,Electrical Conductivity (S/cm),886.0,1242.561279296875,91.29531860351562,2
14460,1,5222.0,Electrical Conductivity (S/cm),471.0,588.4822998046875,58.36777877807617,2
14461,1,5223.0,Electrical Conductivity (S/cm),206.0,260.05010986328125,22.64354705810547,2
14462,1,5224.0,Electrical Conductivity (S/cm),94.0,104.94976806640624,11.370746612548828,2
14463,1,5225.0,Electrical Conductivity (S/cm),67.30000305175781,55.93145751953125,6.7702555656433105,2
14464,1,5226.0,Electrical Conductivity (S/cm),734.0,768.5022583007812,80.00926971435547,5
14465,1,5227.0,Electrical Conductivity (S/cm),413.0,566.3239135742188,73.67911529541016,5
14466,1,5228.0,Electrical Conductivity (S/cm),202.0,192.60107421875,21.363969802856445,5
14467,1,5229.0,Electrical Conductivity (S/cm),66.69999694824219,37.9552001953125,6.130223751068115,1
14468,1,5230.0,Electrical Conductivity (S/cm),58.779998779296875,47.14544677734375,6.085480690002441,1
14469,1,5231.0,Electrical Conductivity (S/cm),54.0,53.02496337890625,6.3010945320129395,1
14470,1,5232.0,Electrical Conductivity (S/cm),50.099998474121094,43.25140380859375,4.990726470947266,1
14471,1,5233.0,Electrical Conductivity (S/cm),48.79999923706055,43.47430419921875,3.951986312866211,1
14472,1,5234.0,Electrical Conductivity (S/cm),50.0,61.2701416015625,5.931474208831787,1
14473,1,5235.0,Electrical Conductivity (S/cm),10.600000381469728,32.4771728515625,9.500737190246582,2
14474,1,5238.0,Electrical Conductivity (S/cm),43.400001525878906,19.12103271484375,4.801058769226074,1
14475,1,5239.0,Electrical Conductivity (S/cm),13.800000190734863,14.9019775390625,6.796921730041504,1
14476,1,5240.0,Electrical Conductivity (S/cm),8.28600025177002,37.2899169921875,7.185332775115967,3
14477,1,5242.0,Electrical Conductivity (S/cm),14.960000038146973,20.115478515625,4.66412878036499,3
14478,1,5244.0,Electrical Conductivity (S/cm),15.18000030517578,5.0833740234375,4.522850513458252,4
14479,1,5246.0,Electrical Conductivity (S/cm),24.200000762939453,17.80511474609375,4.747616291046143,3
14480,1,5247.0,Electrical Conductivity (S/cm),21.899999618530273,19.8966064453125,4.619374752044678,3
14481,1,5248.0,Electrical Conductivity (S/cm),19.100000381469727,15.731201171875,4.184057235717773,3
14482,1,5249.0,Electrical Conductivity (S/cm),16.75,17.79986572265625,4.1579670906066895,3
14483,1,5250.0,Electrical Conductivity (S/cm),18.799999237060547,18.24749755859375,4.073476791381836,3
14484,1,5251.0,Electrical Conductivity (S/cm),20.200000762939453,16.60235595703125,4.196463108062744,3
14485,1,5252.0,Electrical Conductivity (S/cm),22.100000381469727,21.0272216796875,4.103734970092773,3
14486,1,5253.0,Electrical Conductivity (S/cm),23.100000381469727,23.24700927734375,4.447615146636963,3
14487,1,5254.0,Electrical Conductivity (S/cm),23.25,26.43621826171875,4.326635360717773,3
14488,1,5255.0,Electrical Conductivity (S/cm),16.6200008392334,22.12664794921875,4.3068671226501465,4
14489,1,5256.0,Electrical Conductivity (S/cm),15.760000228881836,24.29473876953125,3.973179578781128,4
14490,1,5257.0,Electrical Conductivity (S/cm),14.300000190734863,21.78607177734375,4.077887535095215,4
14491,1,5258.0,Electrical Conductivity (S/cm),14.699999809265137,20.467529296875,3.9217915534973145,4
14492,1,5259.0,Electrical Conductivity (S/cm),15.800000190734863,22.343017578125,3.966173887252808,4
14493,1,5260.0,Electrical Conductivity (S/cm),16.489999771118164,23.16583251953125,3.81373929977417,4
14494,1,5261.0,Electrical Conductivity (S/cm),19.34000015258789,24.99139404296875,3.509396553039551,4
14495,1,5262.0,Electrical Conductivity (S/cm),16.229999542236328,36.36907958984375,7.391641139984131,5
14496,1,5263.0,Electrical Conductivity (S/cm),15.649999618530272,31.1533203125,6.207550525665283,5
14497,1,5264.0,Electrical Conductivity (S/cm),14.770000457763672,27.3792724609375,6.720942497253418,5
14498,1,5265.0,Electrical Conductivity (S/cm),14.829999923706056,35.1187744140625,6.847542762756348,5
14499,1,5266.0,Electrical Conductivity (S/cm),15.960000038146973,31.258056640625,7.313249588012695,5
14500,1,5267.0,Electrical Conductivity (S/cm),17.809999465942383,36.471435546875,6.240561485290527,5
14501,1,5268.0,Electrical Conductivity (S/cm),19.469999313354492,33.829833984375,6.672335624694824,5
14502,1,5269.0,Electrical Conductivity (S/cm),23.600000381469727,33.363037109375,7.334944725036621,5
14503,1,5270.0,Electrical Conductivity (S/cm),26.75,28.001708984375,7.0312323570251465,5
14504,1,5271.0,Electrical Conductivity (S/cm),27.350000381469727,33.13800048828125,6.112063407897949,5
14505,1,5272.0,Electrical Conductivity (S/cm),26.0,24.9942626953125,6.657351493835449,5
14506,1,5273.0,Electrical Conductivity (S/cm),23.510000228881836,19.07830810546875,5.858891010284424,5
14507,1,5274.0,Electrical Conductivity (S/cm),20.790000915527344,15.33282470703125,6.185814380645752,5
14508,1,5275.0,Electrical Conductivity (S/cm),18.700000762939453,16.5380859375,5.780711650848389,5
14509,1,5276.0,Electrical Conductivity (S/cm),19.0,15.764892578125,6.182987213134766,5
14510,1,5277.0,Electrical Conductivity (S/cm),19.34000015258789,20.06121826171875,5.58923864364624,5
14511,1,5278.0,Electrical Conductivity (S/cm),20.299999237060547,24.47265625,6.242802619934082,5
14512,1,5279.0,Electrical Conductivity (S/cm),21.059999465942383,21.88116455078125,5.914677143096924,5
14513,1,5280.0,Electrical Conductivity (S/cm),21.299999237060547,23.791015625,7.086781024932861,5
14514,1,5281.0,Electrical Conductivity (S/cm),22.0,23.58233642578125,6.435656547546387,5
14515,1,5282.0,Electrical Conductivity (S/cm),25.0,21.67822265625,6.402480125427246,5
14516,1,5283.0,Electrical Conductivity (S/cm),26.0,25.74188232421875,6.203348159790039,5
14517,1,5285.0,Electrical Conductivity (S/cm),4.96999979019165,54.9512939453125,17.15413475036621,2
14518,1,5286.0,Electrical Conductivity (S/cm),5.0,44.98455810546875,14.050161361694336,2
14519,1,5287.0,Electrical Conductivity (S/cm),5.889999866485596,34.2666015625,14.54478645324707,2
14520,1,5289.0,Electrical Conductivity (S/cm),12.18000030517578,32.40252685546875,11.13296604156494,2
14521,1,5291.0,Electrical Conductivity (S/cm),18.0,29.83685302734375,10.905095100402832,2
14522,1,5293.0,Electrical Conductivity (S/cm),24.5,56.690185546875,11.33903980255127,2
14523,1,5294.0,Electrical Conductivity (S/cm),1075.0,1023.1661376953124,29.574466705322266,3
14524,1,5295.0,Electrical Conductivity (S/cm),773.0,813.7271118164062,25.166894912719727,3
14525,1,5296.0,Electrical Conductivity (S/cm),722.5700073242188,775.449462890625,27.997926712036133,3
14526,1,5297.0,Electrical Conductivity (S/cm),984.2100219726562,997.3201293945312,36.24640274047851,3
14527,1,5298.0,Electrical Conductivity (S/cm),833.3300170898438,867.7838745117188,37.864715576171875,3
14528,1,5299.0,Electrical Conductivity (S/cm),905.0,874.4357299804688,24.272180557250977,3
14529,1,5300.0,Electrical Conductivity (S/cm),590.280029296875,637.2576904296875,18.02466583251953,5
14530,1,5301.0,Electrical Conductivity (S/cm),840.8300170898438,922.4983520507812,37.41665267944336,5
14531,1,5302.0,Electrical Conductivity (S/cm),674.0,692.3313598632812,20.738719940185547,5
14532,1,5303.0,Electrical Conductivity (S/cm),630.9000244140625,667.6580200195312,21.197834014892575,5
14533,1,5304.0,Electrical Conductivity (S/cm),722.5700073242188,814.424560546875,27.37495994567871,5
14534,1,5305.0,Electrical Conductivity (S/cm),779.0,922.5572509765624,29.770322799682617,5
14535,1,5306.0,Electrical Conductivity (S/cm),746.0,793.9957885742188,37.946346282958984,3
14536,1,5307.0,Electrical Conductivity (S/cm),523.0,554.2547607421875,20.985239028930664,3
14537,1,5308.0,Electrical Conductivity (S/cm),556.0,564.3899536132812,23.08551025390625,3
14538,1,5309.0,Electrical Conductivity (S/cm),566.0,606.6038208007812,24.7005558013916,3
14539,1,5310.0,Electrical Conductivity (S/cm),690.0,770.7801513671875,35.91305923461914,3
14540,1,5311.0,Electrical Conductivity (S/cm),640.0,656.0677490234375,26.359712600708008,3
14541,1,5312.0,Electrical Conductivity (S/cm),590.4500122070312,524.5654296875,14.250894546508787,1
14542,1,5313.0,Electrical Conductivity (S/cm),623.3400268554688,559.8001098632812,13.188228607177734,1
14543,1,5314.0,Electrical Conductivity (S/cm),666.0,546.6860961914062,13.103635787963867,1
14544,1,5315.0,Electrical Conductivity (S/cm),849.0,730.2870483398438,18.363279342651367,1
14545,1,5316.0,Electrical Conductivity (S/cm),781.0,664.7059326171875,15.577506065368652,1
14546,1,5317.0,Electrical Conductivity (S/cm),720.8599853515625,633.9406127929688,15.898452758789062,1
14547,1,5318.0,Electrical Conductivity (S/cm),974.0,380.4730224609375,24.907445907592773,5
14548,1,5319.0,Electrical Conductivity (S/cm),898.0,321.5154113769531,20.53083038330078,5
14549,1,5320.0,Electrical Conductivity (S/cm),732.0,330.3602294921875,19.765594482421875,5
14550,1,5321.0,Electrical Conductivity (S/cm),579.75,512.870361328125,31.49674415588379,4
14551,1,5322.0,Electrical Conductivity (S/cm),543.0,531.9089965820312,30.338329315185547,4
14552,1,5323.0,Electrical Conductivity (S/cm),470.0,424.799560546875,20.843852996826172,4
14553,1,5324.0,Electrical Conductivity (S/cm),322.5,554.327392578125,26.92066192626953,5
14554,1,5325.0,Electrical Conductivity (S/cm),307.3999938964844,511.4797973632813,31.035228729248047,5
14555,1,5326.0,Electrical Conductivity (S/cm),276.0,387.5660705566406,19.20686912536621,5
14556,1,5327.0,Electrical Conductivity (S/cm),73.75,286.06951904296875,19.01007843017578,3
14557,1,5328.0,Electrical Conductivity (S/cm),76.0,305.697998046875,17.48224449157715,3
14558,1,5329.0,Electrical Conductivity (S/cm),79.4000015258789,258.1195068359375,12.677811622619627,3
14559,1,5330.0,Electrical Conductivity (S/cm),287.82000732421875,613.4472045898438,48.62200164794922,5
14560,1,5331.0,Electrical Conductivity (S/cm),288.0,325.9407958984375,21.31517219543457,5
14561,1,5332.0,Electrical Conductivity (S/cm),277.25,264.5897216796875,14.544342041015623,5
14562,1,5333.0,Electrical Conductivity (S/cm),296.95001220703125,227.306884765625,12.38661766052246,5
14563,1,5334.0,Electrical Conductivity (S/cm),389.3500061035156,256.5243225097656,12.216190338134766,5
14564,1,5335.0,Electrical Conductivity (S/cm),317.07000732421875,233.25433349609375,12.306262016296388,5
14565,1,5336.0,Electrical Conductivity (S/cm),374.3999938964844,198.76626586914065,11.06772232055664,5
14566,1,5337.0,Electrical Conductivity (S/cm),336.69000244140625,224.75299072265625,10.017541885375977,5
14567,1,5338.0,Electrical Conductivity (S/cm),4.440000057220459,24.05169677734375,7.239345073699951,2
14568,1,5339.0,Electrical Conductivity (S/cm),3.7899999618530273,30.33154296875,6.759978294372559,2
14569,1,5340.0,Electrical Conductivity (S/cm),2.9200000762939453,30.7354736328125,6.397066593170166,2
14570,1,5341.0,Electrical Conductivity (S/cm),2.680000066757202,15.60906982421875,5.287003517150879,2
14571,1,5342.0,Electrical Conductivity (S/cm),4.190000057220459,29.4676513671875,5.517391204833984,2
14572,1,5343.0,Electrical Conductivity (S/cm),9.380000114440918,11.7745361328125,5.638378143310547,5
14573,1,5344.0,Electrical Conductivity (S/cm),7.179999828338623,7.95355224609375,6.452246189117432,5
14574,1,5345.0,Electrical Conductivity (S/cm),5.300000190734863,8.4708251953125,5.251357555389404,5
14575,1,5346.0,Electrical Conductivity (S/cm),4.03000020980835,7.49609375,5.778454780578613,5
14576,1,5347.0,Electrical Conductivity (S/cm),5.46999979019165,10.27691650390625,5.454770565032959,5
14577,1,5348.0,Electrical Conductivity (S/cm),6.230000019073486,16.85986328125,6.682190418243408,2
14578,1,5349.0,Electrical Conductivity (S/cm),5.619999885559082,15.28240966796875,5.82351541519165,2
14579,1,5350.0,Electrical Conductivity (S/cm),4.639999866485596,20.8092041015625,5.845917701721191,2
14580,1,5351.0,Electrical Conductivity (S/cm),3.7300000190734863,8.73370361328125,5.518372535705566,2
14581,1,5352.0,Electrical Conductivity (S/cm),4.699999809265137,18.47216796875,5.754971981048584,2
14582,1,5357.0,Electrical Conductivity (S/cm),3.4600000381469727,59.23211669921875,12.050671577453612,2
14583,1,5358.0,Electrical Conductivity (S/cm),1230.5999755859375,479.5929565429687,32.36623764038086,1
14584,1,5359.0,Electrical Conductivity (S/cm),1008.1599731445312,480.8963317871094,30.746856689453125,1
14585,1,5360.0,Electrical Conductivity (S/cm),581.6300048828125,782.5286254882812,54.59006118774414,2
14586,1,5361.0,Electrical Conductivity (S/cm),228.57000732421875,238.95101928710935,31.311241149902344,3
14587,1,5362.0,Electrical Conductivity (S/cm),16.5,36.75714111328125,7.401885032653809,4
14588,1,5363.0,Electrical Conductivity (S/cm),522.5,588.917236328125,15.995061874389648,3
14589,1,5364.0,Electrical Conductivity (S/cm),478.0,534.5224609375,14.722671508789062,3
14590,1,5365.0,Electrical Conductivity (S/cm),434.6000061035156,477.8880615234375,12.351906776428224,3
14591,1,5366.0,Electrical Conductivity (S/cm),330.0,351.364990234375,9.61876106262207,3
14592,1,5367.0,Electrical Conductivity (S/cm),394.5,433.42681884765625,11.4760160446167,3
14593,1,5368.0,Electrical Conductivity (S/cm),358.5,363.88909912109375,8.740851402282715,3
14594,1,5369.0,Electrical Conductivity (S/cm),600.0,514.6290283203125,18.15144920349121,1
14595,1,5370.0,Electrical Conductivity (S/cm),544.0,462.3482666015625,16.47934341430664,1
14596,1,5371.0,Electrical Conductivity (S/cm),491.0,436.2087707519531,14.28572940826416,1
14597,1,5372.0,Electrical Conductivity (S/cm),441.7300109863281,401.615478515625,13.380953788757324,1
14598,1,5373.0,Electrical Conductivity (S/cm),392.1000061035156,360.7131652832031,11.567490577697754,1
14599,1,5374.0,Electrical Conductivity (S/cm),656.1199951171875,691.0999755859375,35.68111038208008,4
14600,1,5375.0,Electrical Conductivity (S/cm),600.0,646.0315551757812,32.869998931884766,4
14601,1,5376.0,Electrical Conductivity (S/cm),539.5,543.409423828125,24.60865020751953,4
14602,1,5377.0,Electrical Conductivity (S/cm),400.0,390.1805114746094,12.610467910766602,4
14603,1,5378.0,Electrical Conductivity (S/cm),484.8999938964844,511.7610168457031,18.207229614257812,4
14604,1,5379.0,Electrical Conductivity (S/cm),435.0,478.02783203125,19.32892608642578,4
14605,1,5380.0,Electrical Conductivity (S/cm),884.8900146484375,993.537353515625,33.456932067871094,5
14606,1,5381.0,Electrical Conductivity (S/cm),792.75,843.43896484375,26.582313537597656,5
14607,1,5382.0,Electrical Conductivity (S/cm),520.2899780273438,527.37158203125,15.489275932312012,5
14608,1,5383.0,Electrical Conductivity (S/cm),704.3499755859375,746.529541015625,25.0384578704834,5
14609,1,5384.0,Electrical Conductivity (S/cm),568.1199951171875,596.005859375,19.66559410095215,5
14610,1,5385.0,Electrical Conductivity (S/cm),629.0,668.7516479492188,22.801542282104492,5
14611,1,5386.0,Electrical Conductivity (S/cm),1072.0,940.7388916015624,28.946685791015625,1
14612,1,5387.0,Electrical Conductivity (S/cm),607.0,507.2000122070313,15.490339279174805,1
14613,1,5388.0,Electrical Conductivity (S/cm),954.0,850.3914794921875,25.706640243530273,1
14614,1,5389.0,Electrical Conductivity (S/cm),833.2000122070312,685.5689086914062,17.855731964111328,1
14615,1,5390.0,Electrical Conductivity (S/cm),660.5,533.647705078125,14.353819847106934,1
14616,1,5391.0,Electrical Conductivity (S/cm),735.5,617.8514404296875,17.371063232421875,1
14617,1,5392.0,Electrical Conductivity (S/cm),116.16000366210938,1228.569091796875,148.5453643798828,3
14618,1,5393.0,Electrical Conductivity (S/cm),179.33999633789062,1009.6287841796876,138.2344207763672,3
14619,1,5394.0,Electrical Conductivity (S/cm),241.47000122070312,832.2090454101562,75.70848083496094,3
14620,1,5395.0,Electrical Conductivity (S/cm),297.7300109863281,294.66192626953125,31.51929473876953,3
14621,1,5396.0,Electrical Conductivity (S/cm),344.57000732421875,168.31207275390625,23.33600616455078,3
14622,1,5397.0,Electrical Conductivity (S/cm),337.1300048828125,306.9036560058594,37.263423919677734,3
14623,1,5398.0,Electrical Conductivity (S/cm),356.6000061035156,847.8871459960938,92.14720916748048,3
14624,1,5399.0,Electrical Conductivity (S/cm),366.0,161.35418701171875,8.368865966796875,4
14625,1,5400.0,Electrical Conductivity (S/cm),390.0,179.68576049804688,7.772266387939453,4
14626,1,5401.0,Electrical Conductivity (S/cm),410.0,234.58755493164065,8.125791549682617,4
14627,1,5402.0,Electrical Conductivity (S/cm),372.0,241.1903076171875,7.958542346954346,4
14628,1,5403.0,Electrical Conductivity (S/cm),335.0,185.63607788085935,7.075747966766357,4
14629,1,5404.0,Electrical Conductivity (S/cm),240.0,284.8858642578125,13.252086639404297,2
14630,1,5405.0,Electrical Conductivity (S/cm),265.2300109863281,307.98883056640625,11.910566329956056,2
14631,1,5406.0,Electrical Conductivity (S/cm),291.3399963378906,322.8506774902344,10.808109283447266,2
14632,1,5407.0,Electrical Conductivity (S/cm),283.0,266.8378601074219,9.915168762207031,2
14633,1,5408.0,Electrical Conductivity (S/cm),240.0,200.84600830078125,8.999849319458008,2
14634,1,5409.0,Electrical Conductivity (S/cm),130.97000122070312,213.6380615234375,8.628161430358887,3
14635,1,5410.0,Electrical Conductivity (S/cm),164.44000244140625,214.8702087402344,8.938437461853027,3
14636,1,5411.0,Electrical Conductivity (S/cm),176.60000610351562,242.69647216796875,7.937113285064697,3
14637,1,5412.0,Electrical Conductivity (S/cm),155.0,197.5747985839844,7.057216644287109,3
14638,1,5413.0,Electrical Conductivity (S/cm),123.75,214.16897583007812,7.301057815551758,3
14639,1,5414.0,Electrical Conductivity (S/cm),54.0,738.352294921875,49.5757942199707,4
14640,1,5415.0,Electrical Conductivity (S/cm),26.0,183.20489501953125,12.271849632263184,4
14641,1,5416.0,Electrical Conductivity (S/cm),36.0,294.4247741699219,19.53586196899414,4
14642,1,5417.0,Electrical Conductivity (S/cm),24.5,139.3758544921875,10.440482139587402,4
14643,1,5418.0,Electrical Conductivity (S/cm),24.5,130.44940185546875,10.77094268798828,4
14644,1,5419.0,Electrical Conductivity (S/cm),21.5,130.64874267578125,9.965911865234377,4
14645,1,5420.0,Electrical Conductivity (S/cm),14.0,76.12225341796875,8.688722610473633,4
14646,1,5421.0,Electrical Conductivity (S/cm),1151.0,1460.5594482421875,62.651859283447266,1
14647,1,5422.0,Electrical Conductivity (S/cm),731.2000122070312,886.4732666015625,40.39690780639648,1
14648,1,5423.0,Electrical Conductivity (S/cm),489.25,433.241943359375,15.65390396118164,1
14649,1,5424.0,Electrical Conductivity (S/cm),354.8399963378906,365.173583984375,11.941542625427246,1
14650,1,5425.0,Electrical Conductivity (S/cm),263.3999938964844,835.526123046875,30.09053611755371,1
14651,1,5426.0,Electrical Conductivity (S/cm),199.0,415.92327880859375,13.343597412109377,1
14652,1,5427.0,Electrical Conductivity (S/cm),145.1999969482422,286.28057861328125,9.228047370910645,1
14653,1,5428.0,Electrical Conductivity (S/cm),120.0,243.84197998046875,9.93730640411377,1
14654,1,5429.0,Electrical Conductivity (S/cm),2452.0,2760.614990234375,128.0514678955078,4
14655,1,5430.0,Electrical Conductivity (S/cm),1510.0,1447.86279296875,58.01587677001953,4
14656,1,5431.0,Electrical Conductivity (S/cm),973.0,826.4482421875,27.519607543945312,4
14657,1,5432.0,Electrical Conductivity (S/cm),665.0,492.7718200683594,14.034988403320312,4
14658,1,5433.0,Electrical Conductivity (S/cm),473.1099853515625,440.0487976074219,12.865880012512209,4
14659,1,5434.0,Electrical Conductivity (S/cm),365.6000061035156,346.8313293457031,10.066059112548828,4
14660,1,5435.0,Electrical Conductivity (S/cm),260.0,238.38861083984375,11.225142478942873,4
14661,1,5436.0,Electrical Conductivity (S/cm),3392.469970703125,1335.1319580078125,47.8739013671875,3
14662,1,5437.0,Electrical Conductivity (S/cm),1924.72998046875,1149.8193359375,32.23569869995117,3
14663,1,5438.0,Electrical Conductivity (S/cm),1188.0,637.7526245117188,20.314952850341797,3
14664,1,5439.0,Electrical Conductivity (S/cm),548.4000244140625,391.08355712890625,11.87032699584961,3
14665,1,5440.0,Electrical Conductivity (S/cm),403.2200012207031,330.8597106933594,10.302992820739746,3
14666,1,5441.0,Electrical Conductivity (S/cm),260.0,323.1199645996094,10.135542869567873,3
14667,1,5442.0,Electrical Conductivity (S/cm),265.79998779296875,161.6075439453125,10.06712245941162,5
14668,1,5443.0,Electrical Conductivity (S/cm),254.0,137.3846435546875,7.977546215057373,5
14669,1,5444.0,Electrical Conductivity (S/cm),245.27999877929688,135.934326171875,7.933253765106201,5
14670,1,5445.0,Electrical Conductivity (S/cm),240.33999633789065,158.1268310546875,7.685742855072021,5
14671,1,5446.0,Electrical Conductivity (S/cm),231.0,170.311767578125,9.879508972167969,5
14672,1,5447.0,Electrical Conductivity (S/cm),227.0,155.764404296875,9.160154342651367,5
14673,1,5448.0,Electrical Conductivity (S/cm),385.3999938964844,376.0547790527344,23.575939178466797,1
14674,1,5449.0,Electrical Conductivity (S/cm),345.3999938964844,292.4052734375,13.863407135009766,1
14675,1,5450.0,Electrical Conductivity (S/cm),319.20001220703125,329.4213562011719,14.271873474121094,1
14676,1,5451.0,Electrical Conductivity (S/cm),132.16000366210938,183.29095458984375,20.132335662841797,1
14677,1,5452.0,Electrical Conductivity (S/cm),130.9499969482422,198.91818237304688,15.290239334106444,1
14678,1,5453.0,Electrical Conductivity (S/cm),131.42999267578125,226.705078125,20.84469413757324,1
14679,1,5454.0,Electrical Conductivity (S/cm),131.1999969482422,140.4439697265625,10.160774230957031,1
14680,1,5456.0,Electrical Conductivity (S/cm),172.0800018310547,293.03094482421875,14.461811065673828,3
14681,1,5457.0,Electrical Conductivity (S/cm),184.05999755859375,335.282470703125,19.04675674438477,3
14682,1,5458.0,Electrical Conductivity (S/cm),174.5,271.6780090332031,12.863845825195312,3
